date: 2011-05-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.4157797232494467, exp3: -0.5374456386205981
date: 2011-05-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.36514130711643844, exp3: -0.5332695747939245
date: 2011-05-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.27381763844928386, exp3: -0.46952883386869937
date: 2011-06-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2369605325878439, exp3: -0.421698354580209
date: 2011-06-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2088414781911787, exp3: -0.40414476005595135
date: 2011-06-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.12803208069298222, exp3: -0.3186374217091913
date: 2011-06-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.15387853781952998, exp3: -0.3291376200940435
date: 2011-06-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.07837012350024608, exp3: -0.23684871023618762
date: 2011-06-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.00884224945265899, exp3: -0.1442585431356395
date: 2011-06-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.11742974446602261, exp3: -0.02608425894636164
date: 2011-06-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3739613400312827, exp3: 0.3251712640843244
date: 2011-06-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.35761236945973707, exp3: 0.343510093224333
date: 2011-06-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.22149566099999873, exp3: 0.18085062150589296
date: 2011-06-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.12207861516937513, exp3: 0.13354439604380536
date: 2011-06-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.17644968778090941, exp3: 0.2685316860084964
date: 2011-06-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.10616380972976458, exp3: 0.23210790806444576
date: 2011-06-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.034286207105324706, exp3: 0.18595972711969094
date: 2011-06-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.030053741361157904, exp3: 0.2048146002923169
date: 2011-06-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.010215198444488038, exp3: 0.1525914161360208
date: 2011-06-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.15337143632049077, exp3: 0.015028429943153392
date: 2011-06-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.20419587829320918, exp3: 0.0014683707700468007
date: 2011-06-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.2982931103627564, exp3: -0.09403574965129304
date: 2011-06-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.24525386061890586, exp3: -0.06239269345555476
date: 2011-06-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.2545031705094729, exp3: -0.15216767822298177
date: 2011-06-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3077889102235538, exp3: -0.25307849957173045
date: 2011-07-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.30258888062460443, exp3: -0.27746456750322634
date: 2011-07-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2737471107138809, exp3: -0.29910547324290704
date: 2011-07-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.252147395649839, exp3: -0.3120982548218399
date: 2011-07-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.12050250133407303, exp3: -0.22374354261719742
date: 2011-07-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.08812024515565753, exp3: -0.2308536338787433
date: 2011-07-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.0680596142009442, exp3: -0.21409564069641532
date: 2011-07-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.02325984047081775, exp3: -0.12053893123556605
date: 2011-07-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.0576778003204339, exp3: -0.12176422815146302
date: 2011-07-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.06873490035261298, exp3: -0.11658258858080912
date: 2011-07-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.10263215753638733, exp3: -0.09512429086353572
date: 2011-07-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.17041858123589293, exp3: 0.0001196940954347886
date: 2011-07-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2299127060693955, exp3: 0.07241315068470663
date: 2011-07-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.23623244609462546, exp3: 0.0775253365399064
date: 2011-07-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3456227935958296, exp3: 0.23780030053543236
date: 2011-07-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.37969490157902186, exp3: 0.2819797770887682
date: 2011-07-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3938070360175274, exp3: 0.3214628586600712
date: 2011-07-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.4254405894306075, exp3: 0.3633262372880318
date: 2011-07-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.4102564485964706, exp3: 0.3700786414851006
date: 2011-07-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3721478164912959, exp3: 0.3533751011094145
date: 2011-07-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.40629820596385, exp3: 0.4455969050938658
date: 2011-08-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.40678618180235304, exp3: 0.48260380903927286
date: 2011-08-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.3693788113742933, exp3: 0.46127537412996483
date: 2011-08-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.23909278833691872, exp3: 0.3510024847110311
date: 2011-08-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.033100534474382215, exp3: 0.21895182993013584
date: 2011-08-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.02926644126803879, exp3: 0.21012702160590183
date: 2011-08-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.19821183298163447, exp3: 0.12319222896777896
date: 2011-08-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.35006333284894, exp3: -0.022811263934964084
date: 2011-08-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.41497677248926124, exp3: -0.09992754661351845
date: 2011-08-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.4888779089003954, exp3: -0.2593550564930748
date: 2011-08-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.47808045358418383, exp3: -0.29914993322298367
date: 2011-08-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.4118944577873087, exp3: -0.2914140356616801
date: 2011-08-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.4099560112568774, exp3: -0.3493574359431958
date: 2011-08-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.4072661610298951, exp3: -0.4149251995645571
date: 2011-08-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3952734933264743, exp3: -0.38861046121939696
date: 2011-08-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.3909645232364092, exp3: -0.4246330978175827
date: 2011-08-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.33140024821256375, exp3: -0.3836018763904104
date: 2011-08-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2998466717351498, exp3: -0.3945022542775256
date: 2011-08-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2861748072744419, exp3: -0.3860039375655233
date: 2011-08-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2337625154713443, exp3: -0.3358048941137663
date: 2011-08-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.20936674273379552, exp3: -0.3434354499679346
date: 2011-08-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.13663157622771038, exp3: -0.28232391618696323
date: 2011-08-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.0907012131753433, exp3: -0.2756007426824934
date: 2011-08-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.00015580399395531686, exp3: -0.19286033612661685
date: 2011-09-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.04509041159035476, exp3: -0.13210301389461146
date: 2011-09-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.08748082967441206, exp3: -0.05526805905064436
date: 2011-09-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.08655608148176341, exp3: -0.026903230944162804
date: 2011-09-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.10610735747947686, exp3: -0.0003011132594348716
date: 2011-09-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.15875571084007944, exp3: 0.09076329188510707
date: 2011-09-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.2520324982251516, exp3: 0.2718077618679338
date: 2011-09-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1880540583800645, exp3: 0.23925621041712294
date: 2011-09-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.26991263705911805, exp3: 0.386277719083722
date: 2011-09-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1792393175989666, exp3: 0.30931821459198555
date: 2011-09-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.12841538059926805, exp3: 0.25733709144882594
date: 2011-09-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.015430096816473338, exp3: 0.128635074132487
date: 2011-09-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.04538226363262865, exp3: 0.09909862830008252
date: 2011-09-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.14271487353236978, exp3: 0.0046503147061905704
date: 2011-09-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.21505015161481467, exp3: -0.03928977855801048
date: 2011-09-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.37739492727345336, exp3: -0.13982924883987963
date: 2011-09-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.4259595437555106, exp3: -0.10225069771220721
date: 2011-09-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5863571647643333, exp3: -0.2662251824152698
date: 2011-09-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.624397476565818, exp3: -0.3444432275896847
date: 2011-09-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.7357126533907596, exp3: -0.46219939404162047
date: 2011-09-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.7236179269963436, exp3: -0.4749808193408458
date: 2011-09-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.8243465233375495, exp3: -0.5619715899257387
date: 2011-10-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.9307823664588, exp3: -0.6791859748037499
date: 2011-10-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.986217203860857, exp3: -0.7537593933037842
date: 2011-10-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -1.0282117460230005, exp3: -0.8613193178279622
date: 2011-10-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.9724796991032498, exp3: -0.8901349804273248
date: 2011-10-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.896794632189124, exp3: -0.8638154919615186
date: 2011-10-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.7827349823735439, exp3: -0.8265318119786913
date: 2011-10-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.6728071137018041, exp3: -0.7826194452260712
date: 2011-10-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.6177557302892538, exp3: -0.7851982720248728
date: 2011-10-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.5114454714364172, exp3: -0.7041133665299499
date: 2011-10-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.33701047297920184, exp3: -0.5688063638391606
date: 2011-10-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2670568346622524, exp3: -0.4992392335948546
date: 2011-10-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.19361026556124727, exp3: -0.42626283192319875
date: 2011-10-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.16859036699104735, exp3: -0.35629414452753044
date: 2011-10-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.17884187550869157, exp3: -0.3366045014770047
date: 2011-10-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.1459999721193661, exp3: -0.2813659658199272
date: 2011-10-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.03876610673367509, exp3: -0.1683261863660411
date: 2011-10-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.009291402561302675, exp3: -0.1262190822362656
date: 2011-10-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.07985447247249411, exp3: -0.029701788066807275
date: 2011-10-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2687072034365485, exp3: 0.1603364445394483
date: 2011-10-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.362016698915113, exp3: 0.2638757384275353
date: 2011-10-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.33776842732917345, exp3: 0.26680366814293643
date: 2011-11-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.24374003033649316, exp3: 0.20293790025700287
date: 2011-11-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.3142265427189308, exp3: 0.3213170578924988
date: 2011-11-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.28147266562209694, exp3: 0.2725295879316384
date: 2011-11-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.40200978095175444, exp3: 0.41956483643231307
date: 2011-11-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.44686272633266455, exp3: 0.44214178978930907
date: 2011-11-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.48083120998806805, exp3: 0.4564635145819843
date: 2011-11-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.40386849022876703, exp3: 0.39854207745163556
date: 2011-11-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.3078395276904651, exp3: 0.3092981735184539
date: 2011-11-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.31940631677290554, exp3: 0.32712061292258376
date: 2011-11-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.21789767163109275, exp3: 0.22758878993041334
date: 2011-11-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.18713103984176627, exp3: 0.1931626401268264
date: 2011-11-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1695607177744236, exp3: 0.18185841490341903
date: 2011-11-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1004901723130196, exp3: 0.15768461541734344
date: 2011-11-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.026655115563318788, exp3: 0.039179231799027193
date: 2011-11-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.030802532251104964, exp3: 0.07785233296932868
date: 2011-11-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.07804645132030075, exp3: 0.026921308261236
date: 2011-11-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.06615248083579672, exp3: 0.0794101988313933
date: 2011-11-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.12315134246379245, exp3: 0.04416465788435104
date: 2011-11-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.16135014581517382, exp3: -0.01537249726478614
date: 2011-11-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.19960487571347585, exp3: -0.10883837521454046
date: 2011-11-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.1695047185941121, exp3: -0.13282225195538605
date: 2011-12-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.1234669483388835, exp3: -0.10988361316684785
date: 2011-12-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.17132897886262555, exp3: -0.21829386104049192
date: 2011-12-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.1304375731084768, exp3: -0.1849217927008513
date: 2011-12-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.04535211247530313, exp3: -0.10038845439572311
date: 2011-12-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.0007158082140001909, exp3: -0.037001695587983455
date: 2011-12-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.04715719862574019, exp3: -0.06141719329307162
date: 2011-12-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.09896929315550196, exp3: -0.11369666186927715
date: 2011-12-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.14249460365293842, exp3: -0.13130660388231288
date: 2011-12-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.2066777258605832, exp3: -0.20036684688198675
date: 2011-12-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3056635389825324, exp3: -0.2398606341199494
date: 2011-12-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.29981723148082295, exp3: -0.16889769713762895
date: 2011-12-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3353306047074618, exp3: -0.1982340759632883
date: 2011-12-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.4043884695722113, exp3: -0.2750167788798601
date: 2011-12-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3431569470082394, exp3: -0.2491430400310637
date: 2011-12-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.330756473304465, exp3: -0.2918000720629801
date: 2011-12-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.2862526236491725, exp3: -0.2814736123799133
date: 2011-12-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.16654172179427462, exp3: -0.17289959415228154
date: 2011-12-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.12226619828176766, exp3: -0.1575061476661858
date: 2011-12-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.09129771197343928, exp3: -0.11792986074178125
date: 2011-12-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.10162167285720614, exp3: -0.13836943929472392
date: 2011-12-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.04404803102241317, exp3: -0.0655191390362378
date: 2012-01-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.049668082035868366, exp3: -0.013513456971347095
date: 2012-01-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.07701888325893691, exp3: -0.0388589640880666
date: 2012-01-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.05876920487719772, exp3: -0.06541919793104103
date: 2012-01-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.05001669647602469, exp3: -0.08446717518009784
date: 2012-01-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.08935456763077099, exp3: -0.03653590833792466
date: 2012-01-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.09584657700611743, exp3: -0.041660778366966994
date: 2012-01-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.13589119799208405, exp3: 0.013600630346383069
date: 2012-01-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.10174913498102356, exp3: 0.011479317831763602
date: 2012-01-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.11322809919013466, exp3: 0.0634304412012931
date: 2012-01-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.15386441360623593, exp3: 0.12760284890968404
date: 2012-01-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.13730127327126596, exp3: 0.11637536109338417
date: 2012-01-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.18454041287319, exp3: 0.1760939846767481
date: 2012-01-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1550569603630052, exp3: 0.15740258809307
date: 2012-01-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.28232332239685576, exp3: 0.30879296657109934
date: 2012-01-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.3014205800184939, exp3: 0.3244361190461248
date: 2012-01-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2925871368072883, exp3: 0.29041464937157124
date: 2012-01-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.32433194268511656, exp3: 0.31299917319614656
date: 2012-01-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2688691127508598, exp3: 0.22516910734089526
date: 2012-01-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2372275989146324, exp3: 0.20256302490210587
date: 2012-01-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.21980289618957727, exp3: 0.20206054206266832
date: 2012-02-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.19808219286802853, exp3: 0.18414749684680792
date: 2012-02-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.18297999270469134, exp3: 0.16811318526515112
date: 2012-02-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2457828274171554, exp3: 0.22578277864326507
date: 2012-02-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2612205665437486, exp3: 0.2223362927821211
date: 2012-02-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.28167451560510415, exp3: 0.23947095906733656
date: 2012-02-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.20417064136217888, exp3: 0.12707249638288914
date: 2012-02-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.20844584672874333, exp3: 0.11569549322527367
date: 2012-02-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.25522480928560043, exp3: 0.19363742676167187
date: 2012-02-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2415991591966531, exp3: 0.1874289624954296
date: 2012-02-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2358905760098544, exp3: 0.1931708281013825
date: 2012-02-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2155083819514978, exp3: 0.1713039934941777
date: 2012-02-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.23718391028196706, exp3: 0.19501376588434682
date: 2012-02-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.28649159162173277, exp3: 0.2646617115712246
date: 2012-02-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3251208320491763, exp3: 0.2846539410434301
date: 2012-02-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.34395747113176967, exp3: 0.2714968663075601
date: 2012-02-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.37987785225763915, exp3: 0.29185624446526215
date: 2012-02-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.404399918238294, exp3: 0.2985641684666281
date: 2012-02-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.4363597169296902, exp3: 0.35245787794510197
date: 2012-02-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3968219485212394, exp3: 0.3191955359298613
date: 2012-02-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.37896675267972313, exp3: 0.32456593852690196
date: 2012-03-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3741890249322317, exp3: 0.30420575333380323
date: 2012-03-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.35614892581883595, exp3: 0.30406059879819725
date: 2012-03-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.3229517164478928, exp3: 0.2946713952308954
date: 2012-03-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.30055492320308375, exp3: 0.3340333086761182
date: 2012-03-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.26895772277124763, exp3: 0.33023541590407335
date: 2012-03-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.24210482289317525, exp3: 0.3007586892369658
date: 2012-03-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.22525759009862156, exp3: 0.2764414994089901
date: 2012-03-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1736031581003914, exp3: 0.21242160157586626
date: 2012-03-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.15785174144554404, exp3: 0.1830734351405619
date: 2012-03-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1445231904660247, exp3: 0.17799676986165858
date: 2012-03-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.11630400772884997, exp3: 0.14854084205817486
date: 2012-03-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.11626049566223884, exp3: 0.1223337593374371
date: 2012-03-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1586963073759975, exp3: 0.16515783873131157
date: 2012-03-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.12605455876529348, exp3: 0.1481199583291749
date: 2012-03-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.10181223172427423, exp3: 0.14017523204051177
date: 2012-03-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.050471754062041185, exp3: 0.10906736375620037
date: 2012-03-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.026144287061047322, exp3: 0.07536511863161854
date: 2012-03-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.03619367526539108, exp3: 0.07411441630268345
date: 2012-03-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.025137212167855694, exp3: -0.004988695307441848
date: 2012-03-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.0820487524669744, exp3: -0.05595227652550598
date: 2012-03-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.14077424471710387, exp3: -0.08476727822875732
date: 2012-03-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.17260059837153463, exp3: -0.12603515838716436
